Date,Description,Card Member,Account #,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category
06/26/2026,FOUR SEASONS HOTEL NEW YORK NY,ALEXANDER WRIGHT,-10041,708.6,'394698723445179850' FOUR SEASONS HOTEL NEW YORK NY,FOUR SEASONS HOTEL NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,394698723445179850,Travel & Transportation
06/26/2026,AMAZON.COM*RETAIL SEATTLE WA,MARCUS CHEN,-49920,131.31,'325233004344262897' AMAZON.COM*RETAIL SEATTLE WA,AMAZON.COM*RETAIL SEATTLE WA,NEW YORK,NEW YORK,10012,UNITED STATES,325233004344262897,Shopping
06/26/2026,GRAMERCY TAVERN NEW YORK NY,SOPHIA MARTINEZ,-33118,197.67,'305329927531035941' GRAMERCY TAVERN NEW YORK NY,GRAMERCY TAVERN NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,305329927531035941,Food & Dining
06/27/2026,UNITED AIRLINES CHICAGO IL,ALEXANDER WRIGHT,-10041,594.08,'368224097540378441' UNITED AIRLINES CHICAGO IL,UNITED AIRLINES CHICAGO IL,NEW YORK,NEW YORK,10012,UNITED STATES,368224097540378441,Travel & Transportation
06/27/2026,TRADER JOE'S #544 CHELSEA NY,ELENA VANCE,-82014,161.39,'347835390054105804' TRADER JOE'S #544 CHELSEA NY,TRADER JOE'S #544 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,347835390054105804,Food & Dining
06/27/2026,MTA*NYCT PAYGO NEW YORK NY,SOPHIA MARTINEZ,-33118,6.9,'355721385092958727' MTA*NYCT PAYGO NEW YORK NY,MTA*NYCT PAYGO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,355721385092958727,Travel & Transportation
06/27/2026,MARRIOTT HOTELS NEW YORK NY,SOPHIA MARTINEZ,-33118,592.51,'361176851567083621' MARRIOTT HOTELS NEW YORK NY,MARRIOTT HOTELS NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,361176851567083621,Travel & Transportation
06/27/2026,UPS STORE SOHO NEW YORK NY,ELENA VANCE,-82014,49.52,'347258238466352496' UPS STORE SOHO NEW YORK NY,UPS STORE SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,347258238466352496,Business & Services
06/27/2026,AMAZON WEB SERVICES AWS.AMAZON.COM WA,DAVID ROSS,-77290,487.98,'364438173240851388' AMAZON WEB SERVICES AWS.AMAZON.COM WA,AMAZON WEB SERVICES AWS.AMAZON.COM WA,NEW YORK,NEW YORK,10012,UNITED STATES,364438173240851388,Entertainment & Tech
06/28/2026,OPENAI *CHATGPT SAN FRANCISCO CA,DAVID ROSS,-77290,135.1,'310814568983889077' OPENAI *CHATGPT SAN FRANCISCO CA,OPENAI *CHATGPT SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,310814568983889077,Entertainment & Tech
06/28/2026,NOBU DOWNTOWN NEW YORK NY,DAVID ROSS,-77290,271.4,'397722903869121995' NOBU DOWNTOWN NEW YORK NY,NOBU DOWNTOWN NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,397722903869121995,Food & Dining
06/28/2026,AIRBNB *HM9428 SAN FRANCISCO CA,MARCUS CHEN,-49920,889.17,'387203353964734336' AIRBNB *HM9428 SAN FRANCISCO CA,AIRBNB *HM9428 SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,387203353964734336,Travel & Transportation
06/28/2026,AIRBNB *HM9428 SAN FRANCISCO CA,MARCUS CHEN,-49920,775.48,'319843958258305455' AIRBNB *HM9428 SAN FRANCISCO CA,AIRBNB *HM9428 SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,319843958258305455,Travel & Transportation
06/28/2026,LOS TACOS NO. 1 CHELSEA NY,MARCUS CHEN,-49920,23.11,'371919812286142530' LOS TACOS NO. 1 CHELSEA NY,LOS TACOS NO. 1 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,371919812286142530,Food & Dining
06/28/2026,UBER *EATS PENDING SAN FRANCISCO CA,ALEXANDER WRIGHT,-10041,69.35,'341155964101196723' UBER *EATS PENDING SAN FRANCISCO CA,UBER *EATS PENDING SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,341155964101196723,Food & Dining
06/28/2026,SISU CLINIC SOHO NEW YORK NY,ELENA VANCE,-82014,440.26,'324882405344612824' SISU CLINIC SOHO NEW YORK NY,SISU CLINIC SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,324882405344612824,Shopping
06/29/2026,FOUR SEASONS HOTEL NEW YORK NY,MARCUS CHEN,-49920,862.5,'391902261508280760' FOUR SEASONS HOTEL NEW YORK NY,FOUR SEASONS HOTEL NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,391902261508280760,Travel & Transportation
06/29/2026,SISU CLINIC SOHO NEW YORK NY,ELENA VANCE,-82014,423.86,'303787927053678793' SISU CLINIC SOHO NEW YORK NY,SISU CLINIC SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,303787927053678793,Shopping
06/29/2026,FEDEX OFFICE NEW YORK NY,SOPHIA MARTINEZ,-33118,99.25,'309475299520690121' FEDEX OFFICE NEW YORK NY,FEDEX OFFICE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,309475299520690121,Business & Services
06/29/2026,MCKINSEY & COMPANY NEW YORK NY,SOPHIA MARTINEZ,-33118,1269.16,'382851898361011940' MCKINSEY & COMPANY NEW YORK NY,MCKINSEY & COMPANY NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,382851898361011940,Business & Services
06/29/2026,NOTION LABS SAN FRANCISCO CA,ALEXANDER WRIGHT,-10041,35.84,'318494963879911140' NOTION LABS SAN FRANCISCO CA,NOTION LABS SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,318494963879911140,Entertainment & Tech
06/30/2026,GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,ELENA VANCE,-82014,502.44,'322051854676547436' GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,NEW YORK,NEW YORK,10012,UNITED STATES,322051854676547436,Entertainment & Tech
06/30/2026,MARRIOTT HOTELS NEW YORK NY,ELENA VANCE,-82014,612.21,'328290087366667133' MARRIOTT HOTELS NEW YORK NY,MARRIOTT HOTELS NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,328290087366667133,Travel & Transportation
06/30/2026,EATALY FLATIRON NEW YORK NY,ELENA VANCE,-82014,143.02,'392376025616917053' EATALY FLATIRON NEW YORK NY,EATALY FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,392376025616917053,Food & Dining
06/30/2026,LE BERNARDIN NEW YORK NY,ELENA VANCE,-82014,677.56,'305936725260584323' LE BERNARDIN NEW YORK NY,LE BERNARDIN NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,305936725260584323,Food & Dining
06/30/2026,GRUBHUB*MAMAN RESTAURANT NY,DAVID ROSS,-77290,71.72,'389078813214207597' GRUBHUB*MAMAN RESTAURANT NY,GRUBHUB*MAMAN RESTAURANT NY,NEW YORK,NEW YORK,10012,UNITED STATES,389078813214207597,Food & Dining
06/30/2026,EATALY FLATIRON NEW YORK NY,DAVID ROSS,-77290,212.85,'335290627358999944' EATALY FLATIRON NEW YORK NY,EATALY FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,335290627358999944,Food & Dining
07/01/2026,ALO YOGA SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,161.1,'369787941830275022' ALO YOGA SOHO NEW YORK NY,ALO YOGA SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,369787941830275022,Shopping
07/01/2026,JETBLUE AIRWAYS LONG ISLAND NY,ELENA VANCE,-82014,288.57,'318845386199419572' JETBLUE AIRWAYS LONG ISLAND NY,JETBLUE AIRWAYS LONG ISLAND NY,NEW YORK,NEW YORK,10012,UNITED STATES,318845386199419572,Travel & Transportation
07/01/2026,DELTA AIR LINES ATLANTA GA,ALEXANDER WRIGHT,-10041,613.88,'364793611488265746' DELTA AIR LINES ATLANTA GA,DELTA AIR LINES ATLANTA GA,NEW YORK,NEW YORK,10012,UNITED STATES,364793611488265746,Travel & Transportation
07/01/2026,MTA*NYCT PAYGO NEW YORK NY,MARCUS CHEN,-49920,6.71,'323015148771727279' MTA*NYCT PAYGO NEW YORK NY,MTA*NYCT PAYGO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,323015148771727279,Travel & Transportation
07/01/2026,MAMAN SOHO NEW YORK NY,MARCUS CHEN,-49920,30.94,'367275150164558283' MAMAN SOHO NEW YORK NY,MAMAN SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,367275150164558283,Food & Dining
07/01/2026,BALA BANGLES SOHO NY,ALEXANDER WRIGHT,-10041,97.96,'334692654024935030' BALA BANGLES SOHO NY,BALA BANGLES SOHO NY,NEW YORK,NEW YORK,10012,UNITED STATES,334692654024935030,Shopping
07/01/2026,TRADER JOE'S #544 CHELSEA NY,ALEXANDER WRIGHT,-10041,125.67,'394288807943536284' TRADER JOE'S #544 CHELSEA NY,TRADER JOE'S #544 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,394288807943536284,Food & Dining
07/02/2026,AMAZON WEB SERVICES AWS.AMAZON.COM WA,ALEXANDER WRIGHT,-10041,582.4,'352714112433387519' AMAZON WEB SERVICES AWS.AMAZON.COM WA,AMAZON WEB SERVICES AWS.AMAZON.COM WA,NEW YORK,NEW YORK,10012,UNITED STATES,352714112433387519,Entertainment & Tech
07/02/2026,SAKS FIFTH AVENUE NEW YORK NY,SOPHIA MARTINEZ,-33118,499.39,'310597042768432403' SAKS FIFTH AVENUE NEW YORK NY,SAKS FIFTH AVENUE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,310597042768432403,Shopping
07/02/2026,DOORDASH*DELIVERY SAN FRANCISCO CA,DAVID ROSS,-77290,40.49,'356767506584444459' DOORDASH*DELIVERY SAN FRANCISCO CA,DOORDASH*DELIVERY SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,356767506584444459,Food & Dining
07/02/2026,THE RITZ-CARLTON NOMAD NY,DAVID ROSS,-77290,555.36,'357845974643890785' THE RITZ-CARLTON NOMAD NY,THE RITZ-CARLTON NOMAD NY,NEW YORK,NEW YORK,10012,UNITED STATES,357845974643890785,Travel & Transportation
07/02/2026,UNITED AIRLINES CHICAGO IL,ELENA VANCE,-82014,596.41,'387371347816151465' UNITED AIRLINES CHICAGO IL,UNITED AIRLINES CHICAGO IL,NEW YORK,NEW YORK,10012,UNITED STATES,387371347816151465,Travel & Transportation
07/03/2026,MTA*NYCT PAYGO NEW YORK NY,ELENA VANCE,-82014,9.63,'385564739188072228' MTA*NYCT PAYGO NEW YORK NY,MTA*NYCT PAYGO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,385564739188072228,Travel & Transportation
07/03/2026,YOUTUBE PREMIUM SAN BRUNO CA,DAVID ROSS,-77290,18.26,'353085954763805147' YOUTUBE PREMIUM SAN BRUNO CA,YOUTUBE PREMIUM SAN BRUNO CA,NEW YORK,NEW YORK,10012,UNITED STATES,353085954763805147,Entertainment & Tech
07/03/2026,EATALY FLATIRON NEW YORK NY,SOPHIA MARTINEZ,-33118,198.9,'303840261811025689' EATALY FLATIRON NEW YORK NY,EATALY FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,303840261811025689,Food & Dining
07/03/2026,LOS TACOS NO. 1 CHELSEA NY,DAVID ROSS,-77290,47.09,'375549841268583859' LOS TACOS NO. 1 CHELSEA NY,LOS TACOS NO. 1 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,375549841268583859,Food & Dining
07/03/2026,APPLE STORE 5TH AVE NY,SOPHIA MARTINEZ,-33118,368.54,'315837613308335781' APPLE STORE 5TH AVE NY,APPLE STORE 5TH AVE NY,NEW YORK,NEW YORK,10012,UNITED STATES,315837613308335781,Shopping
07/03/2026,TARGET T-3281 KIPS BAY NEW YORK NY,SOPHIA MARTINEZ,-33118,184.29,'372319812143840866' TARGET T-3281 KIPS BAY NEW YORK NY,TARGET T-3281 KIPS BAY NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,372319812143840866,Shopping
07/03/2026,APPLE STORE 5TH AVE NY,ALEXANDER WRIGHT,-10041,344.14,'368940524367098392' APPLE STORE 5TH AVE NY,APPLE STORE 5TH AVE NY,NEW YORK,NEW YORK,10012,UNITED STATES,368940524367098392,Shopping
07/04/2026,UPS STORE SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,64.6,'392710612924456134' UPS STORE SOHO NEW YORK NY,UPS STORE SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,392710612924456134,Business & Services
07/04/2026,MAMAN SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,23.49,'332406753596043508' MAMAN SOHO NEW YORK NY,MAMAN SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,332406753596043508,Food & Dining
07/04/2026,BLANK STREET COFFEE NY,MARCUS CHEN,-49920,9.8,'380774772829137466' BLANK STREET COFFEE NY,BLANK STREET COFFEE NY,NEW YORK,NEW YORK,10012,UNITED STATES,380774772829137466,Food & Dining
07/04/2026,WHOLE FOODS MARKET UNION SQ NY,MARCUS CHEN,-49920,176.83,'354719698160225969' WHOLE FOODS MARKET UNION SQ NY,WHOLE FOODS MARKET UNION SQ NY,NEW YORK,NEW YORK,10012,UNITED STATES,354719698160225969,Food & Dining
07/04/2026,TARGET T-3281 KIPS BAY NEW YORK NY,MARCUS CHEN,-49920,67.57,'349916239102559715' TARGET T-3281 KIPS BAY NEW YORK NY,TARGET T-3281 KIPS BAY NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,349916239102559715,Shopping
07/04/2026,MAMAN SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,42.15,'319783118748187675' MAMAN SOHO NEW YORK NY,MAMAN SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,319783118748187675,Food & Dining
07/05/2026,SAKS FIFTH AVENUE NEW YORK NY,ELENA VANCE,-82014,650.87,'314440045346819748' SAKS FIFTH AVENUE NEW YORK NY,SAKS FIFTH AVENUE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,314440045346819748,Shopping
07/05/2026,AMAZON.COM*RETAIL SEATTLE WA,ALEXANDER WRIGHT,-10041,281.31,'358641542812717968' AMAZON.COM*RETAIL SEATTLE WA,AMAZON.COM*RETAIL SEATTLE WA,NEW YORK,NEW YORK,10012,UNITED STATES,358641542812717968,Shopping
07/05/2026,SPOTIFY USA NEW YORK NY,SOPHIA MARTINEZ,-33118,16.99,'346285141500814360' SPOTIFY USA NEW YORK NY,SPOTIFY USA NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,346285141500814360,Entertainment & Tech
07/05/2026,LOS TACOS NO. 1 CHELSEA NY,ALEXANDER WRIGHT,-10041,61.27,'360223572614908831' LOS TACOS NO. 1 CHELSEA NY,LOS TACOS NO. 1 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,360223572614908831,Food & Dining
07/05/2026,LYFT *RIDE SAN FRANCISCO CA,ALEXANDER WRIGHT,-10041,30.57,'301335537421476410' LYFT *RIDE SAN FRANCISCO CA,LYFT *RIDE SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,301335537421476410,Travel & Transportation
07/05/2026,TRADER JOE'S #544 CHELSEA NY,MARCUS CHEN,-49920,178.53,'375562263915117972' TRADER JOE'S #544 CHELSEA NY,TRADER JOE'S #544 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,375562263915117972,Food & Dining
07/06/2026,BLUE BOTTLE COFFEE NEW YORK NY,MARCUS CHEN,-49920,13.95,'366136546673860934' BLUE BOTTLE COFFEE NEW YORK NY,BLUE BOTTLE COFFEE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,366136546673860934,Food & Dining
07/06/2026,UNITED AIRLINES CHICAGO IL,ALEXANDER WRIGHT,-10041,624.99,'327837477299243082' UNITED AIRLINES CHICAGO IL,UNITED AIRLINES CHICAGO IL,NEW YORK,NEW YORK,10012,UNITED STATES,327837477299243082,Travel & Transportation
07/06/2026,OPENAI *CHATGPT SAN FRANCISCO CA,SOPHIA MARTINEZ,-33118,35.61,'313746445137238549' OPENAI *CHATGPT SAN FRANCISCO CA,OPENAI *CHATGPT SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,313746445137238549,Entertainment & Tech
07/06/2026,LOS TACOS NO. 1 CHELSEA NY,MARCUS CHEN,-49920,33.21,'364381371800035052' LOS TACOS NO. 1 CHELSEA NY,LOS TACOS NO. 1 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,364381371800035052,Food & Dining
07/06/2026,MANGO SOHO NEW YORK NY,MARCUS CHEN,-49920,201.13,'334054790075467847' MANGO SOHO NEW YORK NY,MANGO SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,334054790075467847,Shopping
07/06/2026,BONDST RESTAURANT NEW YORK NY,MARCUS CHEN,-49920,338.38,'344816647010405784' BONDST RESTAURANT NEW YORK NY,BONDST RESTAURANT NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,344816647010405784,Food & Dining
07/06/2026,THE RITZ-CARLTON NOMAD NY,MARCUS CHEN,-49920,569.01,'368913274824003664' THE RITZ-CARLTON NOMAD NY,THE RITZ-CARLTON NOMAD NY,NEW YORK,NEW YORK,10012,UNITED STATES,368913274824003664,Travel & Transportation
07/06/2026,AIRBNB *HM9428 SAN FRANCISCO CA,DAVID ROSS,-77290,738.18,'367853477810605723' AIRBNB *HM9428 SAN FRANCISCO CA,AIRBNB *HM9428 SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,367853477810605723,Travel & Transportation
07/07/2026,NIKE SOHO NEW YORK NY,ELENA VANCE,-82014,214.88,'352138694087935062' NIKE SOHO NEW YORK NY,NIKE SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,352138694087935062,Shopping
07/07/2026,STAPLES SOHO NEW YORK NY,ALEXANDER WRIGHT,-10041,72.29,'321596004107325294' STAPLES SOHO NEW YORK NY,STAPLES SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,321596004107325294,Business & Services
07/07/2026,SISU CLINIC SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,403.57,'313106073328407673' SISU CLINIC SOHO NEW YORK NY,SISU CLINIC SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,313106073328407673,Shopping
07/07/2026,VERCEL INC SAN FRANCISCO CA,ALEXANDER WRIGHT,-10041,61.06,'381268166251036334' VERCEL INC SAN FRANCISCO CA,VERCEL INC SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,381268166251036334,Entertainment & Tech
07/07/2026,EDIKTED ONLINE NY,MARCUS CHEN,-49920,93.08,'383343437587833170' EDIKTED ONLINE NY,EDIKTED ONLINE NY,NEW YORK,NEW YORK,10012,UNITED STATES,383343437587833170,Shopping
07/07/2026,FEDEX OFFICE NEW YORK NY,ALEXANDER WRIGHT,-10041,133.13,'368032633871526479' FEDEX OFFICE NEW YORK NY,FEDEX OFFICE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,368032633871526479,Business & Services
07/08/2026,AIRBNB *HM9428 SAN FRANCISCO CA,SOPHIA MARTINEZ,-33118,583.61,'354136226141411796' AIRBNB *HM9428 SAN FRANCISCO CA,AIRBNB *HM9428 SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,354136226141411796,Travel & Transportation
07/08/2026,APPLE STORE 5TH AVE NY,DAVID ROSS,-77290,801.2,'325720760053972564' APPLE STORE 5TH AVE NY,APPLE STORE 5TH AVE NY,NEW YORK,NEW YORK,10012,UNITED STATES,325720760053972564,Shopping
07/08/2026,LOS TACOS NO. 1 CHELSEA NY,ELENA VANCE,-82014,54.52,'342998639789759892' LOS TACOS NO. 1 CHELSEA NY,LOS TACOS NO. 1 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,342998639789759892,Food & Dining
07/08/2026,UPS STORE SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,83.17,'366383097194410739' UPS STORE SOHO NEW YORK NY,UPS STORE SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,366383097194410739,Business & Services
07/08/2026,TORY BURCH SOHO NY,ALEXANDER WRIGHT,-10041,477.52,'302254797224294075' TORY BURCH SOHO NY,TORY BURCH SOHO NY,NEW YORK,NEW YORK,10012,UNITED STATES,302254797224294075,Shopping
07/08/2026,TORY BURCH SOHO NY,DAVID ROSS,-77290,471.18,'335269906571595048' TORY BURCH SOHO NY,TORY BURCH SOHO NY,NEW YORK,NEW YORK,10012,UNITED STATES,335269906571595048,Shopping
07/09/2026,BLUE BOTTLE COFFEE NEW YORK NY,DAVID ROSS,-77290,10.52,'341687257489665611' BLUE BOTTLE COFFEE NEW YORK NY,BLUE BOTTLE COFFEE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,341687257489665611,Food & Dining
07/09/2026,JETBLUE AIRWAYS LONG ISLAND NY,DAVID ROSS,-77290,383.29,'334141469507263475' JETBLUE AIRWAYS LONG ISLAND NY,JETBLUE AIRWAYS LONG ISLAND NY,NEW YORK,NEW YORK,10012,UNITED STATES,334141469507263475,Travel & Transportation
07/09/2026,SHAKE SHACK MADISON SQ NY,DAVID ROSS,-77290,30.52,'380231535539317616' SHAKE SHACK MADISON SQ NY,SHAKE SHACK MADISON SQ NY,NEW YORK,NEW YORK,10012,UNITED STATES,380231535539317616,Food & Dining
07/09/2026,ANTHROPIC *CLAUDE SAN FRANCISCO CA,ELENA VANCE,-82014,26.09,'396750656570809481' ANTHROPIC *CLAUDE SAN FRANCISCO CA,ANTHROPIC *CLAUDE SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,396750656570809481,Entertainment & Tech
07/09/2026,AMAZON WEB SERVICES AWS.AMAZON.COM WA,SOPHIA MARTINEZ,-33118,296.95,'368241255912811184' AMAZON WEB SERVICES AWS.AMAZON.COM WA,AMAZON WEB SERVICES AWS.AMAZON.COM WA,NEW YORK,NEW YORK,10012,UNITED STATES,368241255912811184,Entertainment & Tech
07/09/2026,GITHUB INC SAN FRANCISCO CA,ELENA VANCE,-82014,45.74,'360025109875840503' GITHUB INC SAN FRANCISCO CA,GITHUB INC SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,360025109875840503,Entertainment & Tech
07/10/2026,BLUESTONE LANE NEW YORK NY,MARCUS CHEN,-49920,28.81,'364821114976010904' BLUESTONE LANE NEW YORK NY,BLUESTONE LANE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,364821114976010904,Food & Dining
07/10/2026,BLOOMINGDALES SOHO NEW YORK NY,ELENA VANCE,-82014,355.78,'386890223243314953' BLOOMINGDALES SOHO NEW YORK NY,BLOOMINGDALES SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,386890223243314953,Shopping
07/10/2026,FEDEX OFFICE NEW YORK NY,DAVID ROSS,-77290,85.34,'343693996517434917' FEDEX OFFICE NEW YORK NY,FEDEX OFFICE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,343693996517434917,Business & Services
07/10/2026,SPOTIFY USA NEW YORK NY,ALEXANDER WRIGHT,-10041,16.99,'329473451587284371' SPOTIFY USA NEW YORK NY,SPOTIFY USA NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,329473451587284371,Entertainment & Tech
07/10/2026,TRADER JOE'S #544 CHELSEA NY,MARCUS CHEN,-49920,107.94,'351774759797692956' TRADER JOE'S #544 CHELSEA NY,TRADER JOE'S #544 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,351774759797692956,Food & Dining
07/10/2026,GITHUB INC SAN FRANCISCO CA,SOPHIA MARTINEZ,-33118,56.32,'367660701680801934' GITHUB INC SAN FRANCISCO CA,GITHUB INC SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,367660701680801934,Entertainment & Tech
07/11/2026,UNITED AIRLINES CHICAGO IL,MARCUS CHEN,-49920,316.97,'331888959062977048' UNITED AIRLINES CHICAGO IL,UNITED AIRLINES CHICAGO IL,NEW YORK,NEW YORK,10012,UNITED STATES,331888959062977048,Travel & Transportation
07/11/2026,WHOLE FOODS MARKET UNION SQ NY,SOPHIA MARTINEZ,-33118,103.26,'354740677730402339' WHOLE FOODS MARKET UNION SQ NY,WHOLE FOODS MARKET UNION SQ NY,NEW YORK,NEW YORK,10012,UNITED STATES,354740677730402339,Food & Dining
07/11/2026,UNITED AIRLINES CHICAGO IL,DAVID ROSS,-77290,740.38,'392477916075202555' UNITED AIRLINES CHICAGO IL,UNITED AIRLINES CHICAGO IL,NEW YORK,NEW YORK,10012,UNITED STATES,392477916075202555,Travel & Transportation
07/11/2026,GRAMERCY TAVERN NEW YORK NY,MARCUS CHEN,-49920,381.69,'326524079439891565' GRAMERCY TAVERN NEW YORK NY,GRAMERCY TAVERN NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,326524079439891565,Food & Dining
07/11/2026,DELOITTE ADVISORY NEW YORK NY,ALEXANDER WRIGHT,-10041,1079.3,'396300012172488201' DELOITTE ADVISORY NEW YORK NY,DELOITTE ADVISORY NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,396300012172488201,Business & Services
07/11/2026,SKIMS NEW YORK NY,ELENA VANCE,-82014,112.1,'365717919538460257' SKIMS NEW YORK NY,SKIMS NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,365717919538460257,Shopping
07/12/2026,ARITZIA SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,-307.73,'301707904101874432' ARITZIA SOHO NEW YORK NY,ARITZIA SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,301707904101874432,Shopping
07/12/2026,UPS STORE SOHO NEW YORK NY,MARCUS CHEN,-49920,29.15,'362052139904363645' UPS STORE SOHO NEW YORK NY,UPS STORE SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,362052139904363645,Business & Services
07/12/2026,SISU CLINIC SOHO NEW YORK NY,ALEXANDER WRIGHT,-10041,275.06,'375870303593035016' SISU CLINIC SOHO NEW YORK NY,SISU CLINIC SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,375870303593035016,Shopping
07/12/2026,VUORI SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,253.28,'381425396423254096' VUORI SOHO NEW YORK NY,VUORI SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,381425396423254096,Shopping
07/12/2026,ALO YOGA SOHO NEW YORK NY,MARCUS CHEN,-49920,144.31,'354355862186586736' ALO YOGA SOHO NEW YORK NY,ALO YOGA SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,354355862186586736,Shopping
07/12/2026,NOBU DOWNTOWN NEW YORK NY,ALEXANDER WRIGHT,-10041,399.95,'392940929485550582' NOBU DOWNTOWN NEW YORK NY,NOBU DOWNTOWN NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,392940929485550582,Food & Dining
