Date,Description,Card Member,Account #,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category
06/23/2026,SISU CLINIC FLATIRON NY,DINORAH GUERRA,-82014,272.38,'346373006419650514' SISU CLINIC FLATIRON NY,SISU CLINIC FLATIRON NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'346373006419650514',Medical Services
06/23/2026,GRUBHUB*BIRRI NEW YORK NY,JESUS CHAVEZ,-84002,54.42,'355191917052384413' GRUBHUB*BIRRI NEW YORK NY,GRUBHUB*BIRRI NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'355191917052384413',Restaurant-Restaurant
06/24/2026,JUST ENERGY NY NEW YORK NY,JESUS CHAVEZ,-84002,85.0,"REF#'338121475182283267' JUST ENERGY NY NEW YORK NY
MONTHLY AUTO-RECURRING",JUST ENERGY NY NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'338121475182283267',Utilities
06/24/2026,MUNA ACUPUNCTURE NY,JESUS CHAVEZ,-84002,165.81,'368163062626320177' MUNA ACUPUNCTURE NY,MUNA ACUPUNCTURE NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'368163062626320177',Medical Services
06/24/2026,HERCULES LAUNDRY SMARTCARD NY,DINORAH GUERRA,-82014,47.84,'393965843487818488' HERCULES LAUNDRY SMARTCARD NY,HERCULES LAUNDRY SMARTCARD NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'393965843487818488',Merchandise & Supplies-General Retail
06/24/2026,GRUBHUB*WHITEMAIZE NEW YORK NY,JESUS CHAVEZ,-84002,44.84,'372387783075933423' GRUBHUB*WHITEMAIZE NEW YORK NY,GRUBHUB*WHITEMAIZE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'372387783075933423',Restaurant-Restaurant
06/24/2026,AMAZON FRESH GROCERY AMZN.COM/BILL WA,DINORAH GUERRA,-82014,64.88,'314369970326071400' AMAZON FRESH GROCERY AMZN.COM/BILL WA,AMAZON FRESH GROCERY AMZN.COM/BILL WA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'314369970326071400',Merchandise & Supplies-Groceries
06/24/2026,REFUND / RETURN NORDSTROM DIRECT NEW YORK NY,JESUS CHAVEZ,-84002,-269.99,CREDIT/REFUND FOR '323177305070527856',REFUND / RETURN NORDSTROM DIRECT NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'337288129098303363',Merchandise & Supplies-Department Stores
06/25/2026,ARITZIA SOHO NEW YORK NY,DINORAH GUERRA,-82014,100.3,'310783886154151823' ARITZIA SOHO NEW YORK NY,ARITZIA SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'310783886154151823',Merchandise & Supplies-Clothing
06/25/2026,CHANEL BEAUTY 57TH ST NEW YORK NY,DINORAH GUERRA,-82014,333.03,'389821146436596465' CHANEL BEAUTY 57TH ST NEW YORK NY,CHANEL BEAUTY 57TH ST NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'389821146436596465',Merchandise & Supplies-Clothing
06/25/2026,NYCT PAYGO NEW YORK NY,JESUS CHAVEZ,-84002,4.05,'347351292247231071' NYCT PAYGO NEW YORK NY,NYCT PAYGO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'347351292247231071',Travel-Taxis & Coach
06/25/2026,AplPay LYFT *RIDE CA,JESUS CHAVEZ,-84002,43.57,'345635685180407307' AplPay LYFT *RIDE CA,AplPay LYFT *RIDE CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'345635685180407307',Travel-Taxis & Coach
06/25/2026,PLAYSTATION NETWORK SONY INTERACTIVE CA,JESUS CHAVEZ,-84002,55.36,'377968628130283088' PLAYSTATION NETWORK SONY INTERACTIVE CA,PLAYSTATION NETWORK SONY INTERACTIVE CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'377968628130283088',Entertainment & Recreation
06/25/2026,SHOPBALA LOS ANGELES CA,DINORAH GUERRA,-82014,91.31,'398632371885294770' SHOPBALA LOS ANGELES CA,SHOPBALA LOS ANGELES CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'398632371885294770',Merchandise & Supplies-General Retail
06/25/2026,TRADER JOE'S #541 NEW YORK NY,DINORAH GUERRA,-82014,114.79,'314484622039669340' TRADER JOE'S #541 NEW YORK NY,TRADER JOE'S #541 NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'314484622039669340',Merchandise & Supplies-Groceries
06/25/2026,REFUND / RETURN ALO YOGA NEW YORK NY,DINORAH GUERRA,-82014,-90.94,CREDIT/REFUND FOR '359555251166123261',REFUND / RETURN ALO YOGA NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'312372984571612205',Merchandise & Supplies-Clothing
06/26/2026,AplPay GRUBHUB*5NAPKNEW YORK NY,JESUS CHAVEZ,-84002,48.82,'346747313305423974' AplPay GRUBHUB*5NAPKNEW YORK NY,AplPay GRUBHUB*5NAPKNEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'346747313305423974',Restaurant-Restaurant
06/26/2026,NIKE.COM 800-806-6453 OR,DINORAH GUERRA,-82014,107.54,'320978816851737927' NIKE.COM 800-806-6453 OR,NIKE.COM 800-806-6453 OR,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'320978816851737927',Merchandise & Supplies-Clothing
06/26/2026,DAILY PROVISIONS UNION SQ NEW YORK NY,DINORAH GUERRA,-82014,26.98,'325230150455266407' DAILY PROVISIONS UNION SQ NEW YORK NY,DAILY PROVISIONS UNION SQ NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'325230150455266407',Restaurant-Bar & Café
06/26/2026,VUORI CLOTHING ENCINITAS CA,DINORAH GUERRA,-82014,123.48,'398450067654268586' VUORI CLOTHING ENCINITAS CA,VUORI CLOTHING ENCINITAS CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'398450067654268586',Merchandise & Supplies-Clothing
06/26/2026,DAILY PROVISIONS UNION SQ NEW YORK NY,JESUS CHAVEZ,-84002,26.2,'366458705732875169' DAILY PROVISIONS UNION SQ NEW YORK NY,DAILY PROVISIONS UNION SQ NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'366458705732875169',Restaurant-Bar & Café
06/26/2026,PLAYSTATION NETWORK SONY INTERACTIVE CA,JESUS CHAVEZ,-84002,31.2,'301354313426670281' PLAYSTATION NETWORK SONY INTERACTIVE CA,PLAYSTATION NETWORK SONY INTERACTIVE CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'301354313426670281',Entertainment & Recreation
06/27/2026,TRADER JOE'S #541 NEW YORK NY,JESUS CHAVEZ,-84002,89.21,'363659966923840784' TRADER JOE'S #541 NEW YORK NY,TRADER JOE'S #541 NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'363659966923840784',Merchandise & Supplies-Groceries
06/27/2026,CONTAINER STORE ONLINE DALLAS TX,DINORAH GUERRA,-82014,277.35,'399484660012122809' CONTAINER STORE ONLINE DALLAS TX,CONTAINER STORE ONLINE DALLAS TX,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'399484660012122809',Merchandise & Supplies-Home Furnishing
06/27/2026,AplPay SWEETGREEN UNION SQ NY,DINORAH GUERRA,-82014,26.78,'315370354292917765' AplPay SWEETGREEN UNION SQ NY,AplPay SWEETGREEN UNION SQ NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'315370354292917765',Restaurant-Restaurant
06/27/2026,AplPay DAILY PROVISIONS WEST VILLAGE NY,DINORAH GUERRA,-82014,23.46,'342639703344078845' AplPay DAILY PROVISIONS WEST VILLAGE NY,AplPay DAILY PROVISIONS WEST VILLAGE NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'342639703344078845',Restaurant-Bar & Café
06/27/2026,MTA*NYCT PAYGO NEW YORK NY,JESUS CHAVEZ,-84002,3.76,'301167038282487988' MTA*NYCT PAYGO NEW YORK NY,MTA*NYCT PAYGO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'301167038282487988',Travel-Taxis & Coach
06/27/2026,AMAZON.COM*9A2B43XZ1AMZN.COM/BILL WA,JESUS CHAVEZ,-84002,170.71,'307068021407221973' AMAZON.COM*9A2B43XZ1AMZN.COM/BILL WA,AMAZON.COM*9A2B43XZ1AMZN.COM/BILL WA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'307068021407221973',Merchandise & Supplies-Internet Purchase
06/27/2026,AMAZON KINDLE*BOOKS AMZN.COM/BILL WA,DINORAH GUERRA,-82014,15.21,'387487286511995390' AMAZON KINDLE*BOOKS AMZN.COM/BILL WA,AMAZON KINDLE*BOOKS AMZN.COM/BILL WA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'387487286511995390',Merchandise & Supplies-Internet Purchase
06/27/2026,THE CONTAINER STORE 6TH AVE NEW YORK NY,DINORAH GUERRA,-82014,112.09,'336119127142873406' THE CONTAINER STORE 6TH AVE NEW YORK NY,THE CONTAINER STORE 6TH AVE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'336119127142873406',Merchandise & Supplies-Home Furnishing
06/27/2026,LYFT *RIDE SAN FRANCISCO CA,DINORAH GUERRA,-82014,40.3,'314002798674107965' LYFT *RIDE SAN FRANCISCO CA,LYFT *RIDE SAN FRANCISCO CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'314002798674107965',Travel-Taxis & Coach
06/27/2026,REFUND / RETURN MANGO NEW YORK NY,DINORAH GUERRA,-82014,-70.22,CREDIT/REFUND FOR '334783072187235111',REFUND / RETURN MANGO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'394770382892699799',Merchandise & Supplies-Clothing
06/28/2026,TARGET T-2849 HERALD SQ NEW YORK NY,DINORAH GUERRA,-82014,119.42,'352582045848629988' TARGET T-2849 HERALD SQ NEW YORK NY,TARGET T-2849 HERALD SQ NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'352582045848629988',Merchandise & Supplies-General Retail
06/28/2026,NYU LANGONE MEDICAL CTR NY,DINORAH GUERRA,-82014,51.17,'325312400133482784' NYU LANGONE MEDICAL CTR NY,NYU LANGONE MEDICAL CTR NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'325312400133482784',Medical Services
06/28/2026,GRUBHUB*BIRRIALANDIA BROOKLYN NY,JESUS CHAVEZ,-84002,28.96,'372316247838421246' GRUBHUB*BIRRIALANDIA BROOKLYN NY,GRUBHUB*BIRRIALANDIA BROOKLYN NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'372316247838421246',Restaurant-Restaurant
06/28/2026,WHOLE FOODS MARKET TRIBECA NY,JESUS CHAVEZ,-84002,190.33,'369441593642732286' WHOLE FOODS MARKET TRIBECA NY,WHOLE FOODS MARKET TRIBECA NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'369441593642732286',Merchandise & Supplies-Groceries
06/28/2026,TRADER JOE'S CHELSEA NEW YORK NY,DINORAH GUERRA,-82014,94.72,'316597707001048860' TRADER JOE'S CHELSEA NEW YORK NY,TRADER JOE'S CHELSEA NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'316597707001048860',Merchandise & Supplies-Groceries
06/28/2026,ARITZIA SOHO NEW YORK NY,DINORAH GUERRA,-82014,242.43,'352713742335216179' ARITZIA SOHO NEW YORK NY,ARITZIA SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'352713742335216179',Merchandise & Supplies-Clothing
06/29/2026,BLOOMINGDALES 59TH ST NEW YORK NY,DINORAH GUERRA,-82014,125.01,'353118791670618999' BLOOMINGDALES 59TH ST NEW YORK NY,BLOOMINGDALES 59TH ST NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'353118791670618999',Merchandise & Supplies-Department Stores
06/29/2026,AplPay LYFT *RIDE CA,JESUS CHAVEZ,-84002,40.09,'354911563116952314' AplPay LYFT *RIDE CA,AplPay LYFT *RIDE CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'354911563116952314',Travel-Taxis & Coach
06/29/2026,PLAYSTATION NETWORK SONY INTERACTIVE CA,JESUS CHAVEZ,-84002,66.89,'333697289805633184' PLAYSTATION NETWORK SONY INTERACTIVE CA,PLAYSTATION NETWORK SONY INTERACTIVE CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'333697289805633184',Entertainment & Recreation
06/30/2026,SKIMS ONLINE CULVER CITY CA,DINORAH GUERRA,-82014,130.93,'387922111943685655' SKIMS ONLINE CULVER CITY CA,SKIMS ONLINE CULVER CITY CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'387922111943685655',Merchandise & Supplies-Clothing
06/30/2026,BLUE BOTTLE COFFEE CHELSEA NY,JESUS CHAVEZ,-84002,18.54,'393565262545835463' BLUE BOTTLE COFFEE CHELSEA NY,BLUE BOTTLE COFFEE CHELSEA NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'393565262545835463',Restaurant-Bar & Café
06/30/2026,NORDSTROM DIRECT SEATTLE WA,DINORAH GUERRA,-82014,188.75,'305362833373934141' NORDSTROM DIRECT SEATTLE WA,NORDSTROM DIRECT SEATTLE WA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'305362833373934141',Merchandise & Supplies-Department Stores
06/30/2026,TARGET T-2849 HERALD SQ NEW YORK NY,DINORAH GUERRA,-82014,144.51,'333838248151323441' TARGET T-2849 HERALD SQ NEW YORK NY,TARGET T-2849 HERALD SQ NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'333838248151323441',Merchandise & Supplies-General Retail
06/30/2026,SANDRO PARIS BLEECKER ST NY,DINORAH GUERRA,-82014,312.56,'396627248105954395' SANDRO PARIS BLEECKER ST NY,SANDRO PARIS BLEECKER ST NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'396627248105954395',Merchandise & Supplies-Clothing
06/30/2026,SUMMIT MEDICAL NEW YORK NY,JESUS CHAVEZ,-84002,90.27,'322269099312834287' SUMMIT MEDICAL NEW YORK NY,SUMMIT MEDICAL NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'322269099312834287',Medical Services
07/01/2026,EQUINOX GRAMERCY NEW YORK NY,JESUS CHAVEZ,-84002,310.0,"REF#'342251442497685745' EQUINOX GRAMERCY NEW YORK NY
MONTHLY AUTO-RECURRING",EQUINOX GRAMERCY NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'342251442497685745',Health & Fitness
07/01/2026,DELTA AIR LINES ATLANTA GA,DINORAH GUERRA,-82014,420.65,'358815697112490545' DELTA AIR LINES ATLANTA GA,DELTA AIR LINES ATLANTA GA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'358815697112490545',Travel-Airline
07/01/2026,WHOLE FOODS MARKET TRIBECA NY,JESUS CHAVEZ,-84002,50.73,'363898235145485422' WHOLE FOODS MARKET TRIBECA NY,WHOLE FOODS MARKET TRIBECA NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'363898235145485422',Merchandise & Supplies-Groceries
07/01/2026,EDIKTED ONLINE LOS ANGELES CA,DINORAH GUERRA,-82014,130.55,'352938545769790956' EDIKTED ONLINE LOS ANGELES CA,EDIKTED ONLINE LOS ANGELES CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'352938545769790956',Merchandise & Supplies-Clothing
07/01/2026,SANDRO PARIS BLEECKER ST NY,DINORAH GUERRA,-82014,496.41,'357377967310910965' SANDRO PARIS BLEECKER ST NY,SANDRO PARIS BLEECKER ST NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'357377967310910965',Merchandise & Supplies-Clothing
07/01/2026,WHOLEFDS NYC COLUMBUS NEW YORK NY,DINORAH GUERRA,-82014,78.22,'365531682534338526' WHOLEFDS NYC COLUMBUS NEW YORK NY,WHOLEFDS NYC COLUMBUS NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'365531682534338526',Merchandise & Supplies-Groceries
07/01/2026,VUORI SOHO NEW YORK NY,DINORAH GUERRA,-82014,129.56,'335101974573669154' VUORI SOHO NEW YORK NY,VUORI SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'335101974573669154',Merchandise & Supplies-Clothing
07/02/2026,AMAZON.COM*9A2B43XZ1AMZN.COM/BILL WA,DINORAH GUERRA,-82014,51.94,'384506707958973424' AMAZON.COM*9A2B43XZ1AMZN.COM/BILL WA,AMAZON.COM*9A2B43XZ1AMZN.COM/BILL WA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'384506707958973424',Merchandise & Supplies-Internet Purchase
07/02/2026,BT*DD *DOORDASH SAN FRANCISCO CA,DINORAH GUERRA,-82014,82.47,'385890008233882537' BT*DD *DOORDASH SAN FRANCISCO CA,BT*DD *DOORDASH SAN FRANCISCO CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'385890008233882537',Restaurant-Restaurant
07/02/2026,AplPay ALO YOGA SOHO NEW YORK NY,JESUS CHAVEZ,-84002,96.23,'318733844132697846' AplPay ALO YOGA SOHO NEW YORK NY,AplPay ALO YOGA SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'318733844132697846',Merchandise & Supplies-Clothing
07/02/2026,SMCP USA SOHO NEW YORK NY,DINORAH GUERRA,-82014,340.16,'395268443886199310' SMCP USA SOHO NEW YORK NY,SMCP USA SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'395268443886199310',Merchandise & Supplies-Clothing
07/03/2026,AplPay GRUBHUB*BLUESNEW YORK NY,JESUS CHAVEZ,-84002,18.88,'346660385498927275' AplPay GRUBHUB*BLUESNEW YORK NY,AplPay GRUBHUB*BLUESNEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'346660385498927275',Restaurant-Restaurant
07/03/2026,AplPay SKIMS NEW YORK NY,DINORAH GUERRA,-82014,64.14,'375816916295619134' AplPay SKIMS NEW YORK NY,AplPay SKIMS NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'375816916295619134',Merchandise & Supplies-Clothing
07/03/2026,GRUBHUB*MAMAN SOHO NEW YORK NY,DINORAH GUERRA,-82014,44.5,'373965385706018320' GRUBHUB*MAMAN SOHO NEW YORK NY,GRUBHUB*MAMAN SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'373965385706018320',Restaurant-Restaurant
07/04/2026,UBER *EATS PENDING SAN FRANCISCO CA,JESUS CHAVEZ,-84002,53.2,'388646239264359017' UBER *EATS PENDING SAN FRANCISCO CA,UBER *EATS PENDING SAN FRANCISCO CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'388646239264359017',Restaurant-Restaurant
07/04/2026,AplPay BALA BANGLES NEW YORK NY,DINORAH GUERRA,-82014,99.54,'392715164633286214' AplPay BALA BANGLES NEW YORK NY,AplPay BALA BANGLES NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'392715164633286214',Merchandise & Supplies-General Retail
07/04/2026,SKIMS ONLINE CULVER CITY CA,DINORAH GUERRA,-82014,47.12,'357879146128772795' SKIMS ONLINE CULVER CITY CA,SKIMS ONLINE CULVER CITY CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'357879146128772795',Merchandise & Supplies-Clothing
07/04/2026,TORY BURCH ONLINE NEW YORK NY,DINORAH GUERRA,-82014,403.83,'310591129264016645' TORY BURCH ONLINE NEW YORK NY,TORY BURCH ONLINE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'310591129264016645',Merchandise & Supplies-Clothing
07/04/2026,VUORI SOHO NEW YORK NY,JESUS CHAVEZ,-84002,90.72,'318186124468981009' VUORI SOHO NEW YORK NY,VUORI SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'318186124468981009',Merchandise & Supplies-Clothing
07/04/2026,WHOLEFDS UNION SQ NEW YORK NY,DINORAH GUERRA,-82014,154.26,'354894107255855730' WHOLEFDS UNION SQ NEW YORK NY,WHOLEFDS UNION SQ NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'354894107255855730',Merchandise & Supplies-Groceries
07/04/2026,AMAZON KINDLE*BOOKS AMZN.COM/BILL WA,JESUS CHAVEZ,-84002,13.7,'387251197637675935' AMAZON KINDLE*BOOKS AMZN.COM/BILL WA,AMAZON KINDLE*BOOKS AMZN.COM/BILL WA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'387251197637675935',Merchandise & Supplies-Internet Purchase
07/04/2026,TORY BURCH SOHO NEW YORK NY,DINORAH GUERRA,-82014,227.75,'394354082899206125' TORY BURCH SOHO NEW YORK NY,TORY BURCH SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'394354082899206125',Merchandise & Supplies-Clothing
07/04/2026,DELTA AIR LINES 800-221-1212 GA,DINORAH GUERRA,-82014,700.97,'365075920386986050' DELTA AIR LINES 800-221-1212 GA,DELTA AIR LINES 800-221-1212 GA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'365075920386986050',Travel-Airline
07/04/2026,BLUE BOTTLE COFFEE CHELSEA NY,JESUS CHAVEZ,-84002,14.91,'359950426540420713' BLUE BOTTLE COFFEE CHELSEA NY,BLUE BOTTLE COFFEE CHELSEA NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'359950426540420713',Restaurant-Bar & Café
07/05/2026,NETFLIX.COM 866-579-7172 CA,JESUS CHAVEZ,-84002,22.99,"REF#'351199902998605320' NETFLIX.COM 866-579-7172 CA
MONTHLY AUTO-RECURRING",NETFLIX.COM 866-579-7172 CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'351199902998605320',Entertainment & Recreation
07/05/2026,CVS PHARMACY 8TH AVE NEW YORK NY,JESUS CHAVEZ,-84002,37.05,'398981340217825324' CVS PHARMACY 8TH AVE NEW YORK NY,CVS PHARMACY 8TH AVE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'398981340217825324',Merchandise & Supplies-Pharmacies
07/05/2026,CHANEL BOUTIQUE SOHO NEW YORK NY,DINORAH GUERRA,-82014,179.43,'362239964919623041' CHANEL BOUTIQUE SOHO NEW YORK NY,CHANEL BOUTIQUE SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'362239964919623041',Merchandise & Supplies-Clothing
07/05/2026,UBER *EATS HELP.UBER.COM CA,JESUS CHAVEZ,-84002,71.78,'318751615952493757' UBER *EATS HELP.UBER.COM CA,UBER *EATS HELP.UBER.COM CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'318751615952493757',Restaurant-Restaurant
07/05/2026,MANGO SOHO NEW YORK NY,DINORAH GUERRA,-82014,76.2,'317615386040466777' MANGO SOHO NEW YORK NY,MANGO SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'317615386040466777',Merchandise & Supplies-Clothing
07/05/2026,NORDSTROM NYC FLAGSHIP NEW YORK NY,DINORAH GUERRA,-82014,277.6,'307414160326880965' NORDSTROM NYC FLAGSHIP NEW YORK NY,NORDSTROM NYC FLAGSHIP NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'307414160326880965',Merchandise & Supplies-Department Stores
07/05/2026,TRADER JOE'S CHELSEA NEW YORK NY,DINORAH GUERRA,-82014,83.03,'383286833722921229' TRADER JOE'S CHELSEA NEW YORK NY,TRADER JOE'S CHELSEA NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'383286833722921229',Merchandise & Supplies-Groceries
07/06/2026,DD *DOORDASH BLUEST NEW YORK NY,JESUS CHAVEZ,-84002,38.37,'350456743682257714' DD *DOORDASH BLUEST NEW YORK NY,DD *DOORDASH BLUEST NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'350456743682257714',Restaurant-Restaurant
07/06/2026,MANGO SOHO NEW YORK NY,DINORAH GUERRA,-82014,113.11,'332592958791890900' MANGO SOHO NEW YORK NY,MANGO SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'332592958791890900',Merchandise & Supplies-Clothing
07/06/2026,TORY BURCH SOHO NEW YORK NY,DINORAH GUERRA,-82014,451.55,'338543280010908646' TORY BURCH SOHO NEW YORK NY,TORY BURCH SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'338543280010908646',Merchandise & Supplies-Clothing
07/06/2026,SKIMS ONLINE CULVER CITY CA,DINORAH GUERRA,-82014,65.06,'348973896831590919' SKIMS ONLINE CULVER CITY CA,SKIMS ONLINE CULVER CITY CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'348973896831590919',Merchandise & Supplies-Clothing
07/06/2026,THE CONTAINER STORE 6TH AVE NEW YORK NY,DINORAH GUERRA,-82014,66.31,'394733344460925783' THE CONTAINER STORE 6TH AVE NEW YORK NY,THE CONTAINER STORE 6TH AVE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'394733344460925783',Merchandise & Supplies-Home Furnishing
07/06/2026,BLOOMINGDALES 59TH ST NEW YORK NY,DINORAH GUERRA,-82014,145.05,'331003915194316449' BLOOMINGDALES 59TH ST NEW YORK NY,BLOOMINGDALES 59TH ST NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'331003915194316449',Merchandise & Supplies-Department Stores
07/06/2026,SAKS.COM NEW YORK NY,DINORAH GUERRA,-82014,380.22,'353330270288083298' SAKS.COM NEW YORK NY,SAKS.COM NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'353330270288083298',Merchandise & Supplies-Department Stores
07/07/2026,NYU LANGONE HEALTH NEW YORK NY,JESUS CHAVEZ,-84002,67.57,'307581733467895462' NYU LANGONE HEALTH NEW YORK NY,NYU LANGONE HEALTH NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'307581733467895462',Medical Services
07/07/2026,GRUBHUB*WHITEMAIZE NEW YORK NY,JESUS CHAVEZ,-84002,33.35,'311757136565057212' GRUBHUB*WHITEMAIZE NEW YORK NY,GRUBHUB*WHITEMAIZE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'311757136565057212',Restaurant-Restaurant
07/07/2026,WHOLE FOODS MARKET TRIBECA NY,DINORAH GUERRA,-82014,122.54,'387488872452477791' WHOLE FOODS MARKET TRIBECA NY,WHOLE FOODS MARKET TRIBECA NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'387488872452477791',Merchandise & Supplies-Groceries
07/07/2026,EDIKTED SOHO NEW YORK NY,DINORAH GUERRA,-82014,82.28,'373836886266999846' EDIKTED SOHO NEW YORK NY,EDIKTED SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'373836886266999846',Merchandise & Supplies-Clothing
07/07/2026,AplPay GRUBHUB*MAMANNEW YORK NY,JESUS CHAVEZ,-84002,32.68,'397741499684542268' AplPay GRUBHUB*MAMANNEW YORK NY,AplPay GRUBHUB*MAMANNEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'397741499684542268',Restaurant-Restaurant
